Image_Name: Unicode_Text
219_P245_B4_L05_W06.tif : ಭಯೋತ್ಪಾದಕತೆ,
219_P245_B4_L11_W06.tif : ವ್ಯಕ್ತಿಯಲ್ಲ;
219_P245_B6_L01_W04.tif : ಜವಾಹರ್
219_P245_B6_L02_W01.tif : ಯಂತೆ
219_P245_B6_L02_W06.tif : ಭಾರತದ
219_P245_B6_L03_W01.tif : ಸ್ವಾತಂತ್ರ್ಯ
219_P245_B6_L03_W03.tif : ಗಾಂಧೀಜಿಯ
219_P246_B2_L02_W06.tif : ಬೆಳೆಸಿಕೊಂಡಿದ್ದರು.
219_P246_B2_L09_W05.tif : ಅಣುವಿಜ್ಞಾನದಲ್ಲಿ
219_P246_B2_L11_W01.tif : ಪ್ರಪಂಚದ
219_P246_B3_L01_W05.tif : ಮಹಾ
219_P246_B4_L02_W02.tif : ಕಾನೂನು
219_P247_B2_L01_W05.tif : ಮಹಾಜ್ಯೋತಿ
219_P247_B5_L01_W02.tif : ಸಮಾಜವಾದ
219_P247_B5_L02_W06.tif : ಮನಸ್ಸನ್ನು
219_P247_B5_L05_W02.tif : ಈ
219_P247_B5_L07_W07.tif : ಕೋಟಿಗಟ್ಟಲೆ
219_P247_B5_L08_W04.tif : ಕಾಣುತ್ತಿದ್ದೇವೆ.
219_P247_B5_L09_W03.tif : ರಷ್ಯಾಕ್ಕೆ
219_P247_B5_L09_W08.tif : ಸಮಾಜವಾದಕ್ಕೆ
219_P247_B6_L01_W03.tif : ಲPಣಗಳು
219_P247_B6_L01_W04.tif : ಹಿಗಿವೆ.
219_P247_B6_L05_W04.tif : ಉತ್ಪಾದನಾ
219_P247_B7_L06_W04.tif : ಇದನ್ನು
219_P247_B7_L06_W05.tif : ಬಹಿರಂಗಪಡಿಸಿದರು.
219_P247_B7_L08_W04.tif : ಮೂಲಕ
219_P248_B2_L01_W01.tif : ವ್ಯವಸ್ಥೆಯಲ್ಲಿ
219_P248_B3_L07_W06.tif : ಪ್ರಜಾಪ್ರಭುತ್ವ
219_P248_B3_L09_W01.tif : ಭಾರತಕ್ಕೆ
219_P248_B4_L08_W02.tif : ಇರುವುದು.
219_P248_B5_L07_W01.tif : ಮತ್ತು
219_P250_B2_L04_W01.tif : ಅಭಿಮತವಾಗಿದೆ.
219_P250_B3_L03_W01.tif : ಕಲದಲ್ಲಿ
219_P250_B3_L03_W04.tif : ತಾಂತ್ರಿಕತೆಯಲ್ಲಿ
219_P250_B3_L09_W03.tif : ಮುಖ್ಯವಾದುದು
219_P250_B4_L06_W05.tif : ಮತ್ತು
219_P250_B4_L08_W05.tif : ದೊರಕುವಂತಾಗಕೂಡದು.
219_P253_B3_L01_W06.tif : ಆಗಿದೆ.
219_P253_B4_L07_W02.tif : ಅನ್ನುವುದು
219_P253_B4_L08_W05.tif : ಆಪಾದನೆ
219_P253_B4_L10_W06.tif : ಮರೆಯ
219_P253_B5_L01_W06.tif : ರಾಜಕೀಯ
219_P253_B5_L05_W06.tif : ವೈಭೋಗವನ್ನು
219_P253_B5_L07_W02.tif : ಹೆಚ್ಚು
219_P254_B6_L02_W04.tif : ನೆರವು
219_P255_B4_L05_W06.tif : ಕಾರಣ.
219_P255_B4_L07_W03.tif : ಶೇಕಡಾ
219_P255_B4_L08_W01.tif : ಸುಧಾರಣೆಯಾಗಿ
219_P255_B4_L08_W02.tif : 13%ಕ್ಕೆ
219_P255_B5_L01_W03.tif : ವ್ಯಾಪಾರದ
219_P255_B6_L04_W02.tif : ತಂದ
219_P257_B2_L03_W03.tif : ವಿನಿಮಯ
219_P257_B2_L09_W02.tif : ಇಟ್ಟುಕೊಂಡಿದ್ದ
219_P258_B2_L06_W02.tif : ಬೃಹತ್
219_P258_B3_L01_W05.tif : ಉಗಮ
219_P258_B4_L02_W06.tif : ಆರ್ಥಿಕ
219_P258_B4_L03_W01.tif : ವ್ಯವಸ್ಥೆಯ
219_P258_B4_L04_W03.tif : ಅವಲಂಬಿಸುವಂತೆ
219_P258_B4_L06_W01.tif : ಶ್ರೀಮಂತರನ್ನಾಗಿ,
219_P258_B4_L06_W03.tif : ಮತ್ತಷ್ಟು
219_P258_B4_L08_W02.tif : ಕೈಗೊಳ್ಳುವ
219_P258_B4_L09_W02.tif : ಮತ್ತು
219_P258_B5_L05_W02.tif : ಕೈರೋ,
219_P258_B5_L08_W01.tif : ಕೂಸಾಯಿತು.
219_P259_B2_L03_W04.tif : ರ
219_P259_B3_L04_W02.tif : ಮತ್ತು
219_P260_B2_L06_W02.tif : ಸಾಮೂಹಿಕ
219_P260_B2_L06_W07.tif : ದಕ್ಷಿಣ
219_P260_B2_L08_W01.tif : ವರ್ಧನೆಯಾಗಿ
219_P260_B3_L02_W04.tif : ವಿತರಣೆ,
219_P260_B3_L04_W01.tif : ಗಳ
219_P260_B3_L06_W07.tif : ಸಹಕಾರ,
219_P260_B4_L01_W07.tif : ಅನುಸರಿಸಿದ
219_P260_B4_L02_W04.tif : ಸ್ಥಾಪನೆಯ
219_P261_B2_L01_W01.tif : ಕ್ರಿಯಾ
219_P261_B2_L01_W02.tif : ಕಾರ್ಯಕ್ರಮವನ್ನು
219_P261_B3_L05_W07.tif : ಅವಕಾಶ
219_P261_B3_L11_W02.tif : ಗ್ಯಾಟ್‌ನ
219_P261_B3_L12_W06.tif : ರಾಷ್ಟ್ರಗಳ
219_P261_B4_L08_W01.tif : ಅಸಮರ್ಥವೆಂದು
219_P262_B3_L01_W02.tif : ಮಿಗಿಲಾಗಿ
219_P262_B3_L01_W04.tif : ಮತ್ತು
219_P262_B3_L07_W02.tif : ಹೊರತುಪಡಿಸಿದರೆ,
219_P262_B3_L07_W05.tif : ಬುದ್ಧಿ
219_P262_B4_L05_W02.tif : ವರ್ಗವೊಂದರ
219_P262_B4_L06_W02.tif : ಸಹಕಾರದ
219_P262_B4_L09_W03.tif : ನಡುವೆ
219_P262_B4_L09_W04.tif : ಪೂರ್ಣ
219_P263_B2_L01_W03.tif : ಚಳುವಳಿ
219_P263_B4_L07_W07.tif : ಹುಟ್ಟಿಗೂ
219_P263_B4_L08_W02.tif : ವಾರ್ಸಾ
219_P263_B4_L08_W03.tif : ಒಕ್ಕೂಟಕ್ಕೂ
219_P263_B4_L09_W01.tif : ವಾಗಿ
219_P263_B5_L01_W02.tif : ಮತ್ತು
219_P263_B5_L08_W08.tif : ಉಳಿಯಲು
219_P263_B6_L03_W03.tif : ಅದನ್ನು
219_P263_B6_L04_W04.tif : ಶೀತಲ
219_P263_B7_L04_W08.tif : ನಡೆಯು
219_P264_B2_L01_W05.tif : ಶಕ್ತರಾಷ್ರಗಳಲ್ಲಿ
219_P264_B3_L02_W08.tif : ವಿಶ್ವದ
219_P264_B3_L08_W05.tif : ಒಳಿತು.
219_P264_B5_L05_W03.tif : ಆಚರಣೆ
219_P264_B6_L01_W04.tif : ತತ್ವಕ್ಕೆ
219_P264_B7_L01_W01.tif : ಭಾರತ
219_P264_B7_L02_W05.tif : ಒಪಿಕೊಳ್ಳಲು
219_P264_B7_L05_W01.tif : ಮೇಲ್ಮೆ
219_P264_B7_L05_W03.tif : ದುರುದ್ದೇಶದಿಂದ
219_P264_B7_L05_W07.tif : ವಿಶ್ವಶಾಂತಿಗೆ
219_P265_B2_L01_W07.tif : ವಸಾಹತು
219_P265_B4_L07_W01.tif : ಆರೋಗ್ಯಕರ
219_P265_B4_L11_W07.tif : ಅಲಿಪ಼ತೆಯ
219_P265_B4_L12_W01.tif : ಅನುಕರಣೆಯು
219_P265_B4_L12_W04.tif : ಪ್ರಯೋಗಶೀಲವಾದ
219_P266_B3_L01_W08.tif : ಮುಖವಾಡ
219_P266_B3_L06_W05.tif : ಸಹಕಾರ,
219_P266_B3_L07_W02.tif : ಮಾರ್ಗ.
219_P266_B4_L04_W08.tif : ಕಳವಳಕಾರಿ
219_P266_B4_L06_W03.tif : ಈ
